class_id,class_name,current_package,is_misplaced,confidence,reasoning,suggested_package,evidence,method_used,analysis_time,analysis_timestamp
ModuleTestSuite,ModuleTestSuite,org.openmrs.module,False,0.95,Class appears to be correctly placed,org.openmrs.module,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ModuleUtilIT,ModuleUtilIT,org.openmrs.module,False,0.95,Class appears to be correctly placed,org.openmrs.module,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ModuleUtilTest,ModuleUtilTest,org.openmrs.module,False,0.95,Class appears to be correctly placed,org.openmrs.module,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
UpdateFileParserTest,UpdateFileParserTest,org.openmrs.module,False,0.95,Class appears to be correctly placed,org.openmrs.module,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
VersionComparatorTest,VersionComparatorTest,org.openmrs.module,False,0.95,Class appears to be correctly placed,org.openmrs.module,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
for,for,org.openmrs.module.dtd,False,0.95,Class appears to be correctly placed,org.openmrs.module.dtd,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
is,is,org.openmrs.module.dtd,False,0.95,Class appears to be correctly placed,org.openmrs.module.dtd,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ConfigXmlBuilder,ConfigXmlBuilder,org.openmrs.module.dtd,False,0.95,Class appears to be correctly placed,org.openmrs.module.dtd,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
Dwr,Dwr,org.openmrs.module.dtd,False,0.95,Class appears to be correctly placed,org.openmrs.module.dtd,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
Allow,Allow,org.openmrs.module.dtd,False,0.95,Class appears to be correctly placed,org.openmrs.module.dtd,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
Create,Create,org.openmrs.module.dtd,False,0.95,Class appears to be correctly placed,org.openmrs.module.dtd,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
Convert,Convert,org.openmrs.module.dtd,False,0.95,Class appears to be correctly placed,org.openmrs.module.dtd,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
Param,Param,org.openmrs.module.dtd,False,0.95,Class appears to be correctly placed,org.openmrs.module.dtd,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
Include,Include,org.openmrs.module.dtd,False,0.95,Class appears to be correctly placed,org.openmrs.module.dtd,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
Filter,Filter,org.openmrs.module.dtd,False,0.95,Class appears to be correctly placed,org.openmrs.module.dtd,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
InitParam,InitParam,org.openmrs.module.dtd,False,0.95,Class appears to be correctly placed,org.openmrs.module.dtd,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
FilterMapping,FilterMapping,org.openmrs.module.dtd,False,0.95,Class appears to be correctly placed,org.openmrs.module.dtd,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
AwareOfModule,AwareOfModule,org.openmrs.module.dtd,False,0.95,Class appears to be correctly placed,org.openmrs.module.dtd,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ConditionalResource,ConditionalResource,org.openmrs.module.dtd,True,0.9000000000000001,Contains controller-typical methods: writeToInputStream,controller,Name matches controller pattern; Methods: writeToInputStream,rule-based + semantic analysis,65.45,2025-08-10T12:38:31.937355
OpenMRSModule,OpenMRSModule,org.openmrs.module.dtd,False,0.95,Class appears to be correctly placed,org.openmrs.module.dtd,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
DtdTestValidator,DtdTestValidator,org.openmrs.module.dtd,False,0.95,Class appears to be correctly placed,org.openmrs.module.dtd,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ModuleConfigDTDTest_V1_0,ModuleConfigDTDTest_V1_0,org.openmrs.module.dtd,False,0.95,Class appears to be correctly placed,org.openmrs.module.dtd,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ModuleConfigDTDTest_V1_1,ModuleConfigDTDTest_V1_1,org.openmrs.module.dtd,False,0.95,Class appears to be correctly placed,org.openmrs.module.dtd,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ModuleConfigDTDTest_V1_2,ModuleConfigDTDTest_V1_2,org.openmrs.module.dtd,False,0.95,Class appears to be correctly placed,org.openmrs.module.dtd,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ModuleConfigDTDTest_V1_3,ModuleConfigDTDTest_V1_3,org.openmrs.module.dtd,False,0.95,Class appears to be correctly placed,org.openmrs.module.dtd,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ModuleConfigDTDTest_V1_4,ModuleConfigDTDTest_V1_4,org.openmrs.module.dtd,False,0.95,Class appears to be correctly placed,org.openmrs.module.dtd,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ModuleConfigDTDTest_V1_5,ModuleConfigDTDTest_V1_5,org.openmrs.module.dtd,False,0.95,Class appears to be correctly placed,org.openmrs.module.dtd,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ModuleConfigDTDTest_V1_6,ModuleConfigDTDTest_V1_6,org.openmrs.module.dtd,False,0.95,Class appears to be correctly placed,org.openmrs.module.dtd,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ModuleConfigDTDTest_V1_7,ModuleConfigDTDTest_V1_7,org.openmrs.module.dtd,False,0.95,Class appears to be correctly placed,org.openmrs.module.dtd,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ModuleConfigDTDTest_V2_0,ModuleConfigDTDTest_V2_0,org.openmrs.module.dtd,False,0.95,Class appears to be correctly placed,org.openmrs.module.dtd,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
AlertServiceTest,AlertServiceTest,org.openmrs.notification,False,0.95,Class appears to be correctly placed,org.openmrs.notification,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
MessageServiceTest,MessageServiceTest,org.openmrs.notification,False,0.95,Class appears to be correctly placed,org.openmrs.notification,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
MessageTest,MessageTest,org.openmrs.notification,False,0.95,Class appears to be correctly placed,org.openmrs.notification,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
tests,tests,org.openmrs.notification.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.notification.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
HibernateAlertDAOTest,HibernateAlertDAOTest,org.openmrs.notification.db.hibernate,False,0.95,Class appears to be correctly placed,org.openmrs.notification.db.hibernate,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
AbstractHandlerTest,AbstractHandlerTest,org.openmrs.obs,False,0.95,Class appears to be correctly placed,org.openmrs.obs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
BinaryDataHandlerTest,BinaryDataHandlerTest,org.openmrs.obs,False,0.95,Class appears to be correctly placed,org.openmrs.obs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
BinaryStreamHandlerTest,BinaryStreamHandlerTest,org.openmrs.obs,False,0.95,Class appears to be correctly placed,org.openmrs.obs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ImageHandlerTest,ImageHandlerTest,org.openmrs.obs,False,0.95,Class appears to be correctly placed,org.openmrs.obs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
MediaHandlerTest,MediaHandlerTest,org.openmrs.obs,False,0.95,Class appears to be correctly placed,org.openmrs.obs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
TextHandlerTest,TextHandlerTest,org.openmrs.obs,False,0.95,Class appears to be correctly placed,org.openmrs.obs,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
OrderUtilTest,OrderUtilTest,org.openmrs.order,False,0.95,Class appears to be correctly placed,org.openmrs.order,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
TimestampOrderNumberGenerator,TimestampOrderNumberGenerator,org.openmrs.orders,False,0.95,Class appears to be correctly placed,org.openmrs.orders,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
LuhnIdentifierValidatorTest,LuhnIdentifierValidatorTest,org.openmrs.patient.impl,False,0.95,Class appears to be correctly placed,org.openmrs.patient.impl,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
VerhoeffIdentifierValidatorTest,VerhoeffIdentifierValidatorTest,org.openmrs.patient.impl,False,0.95,Class appears to be correctly placed,org.openmrs.patient.impl,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
BasePropertyEditorTest,BasePropertyEditorTest,org.openmrs.propertyeditor,False,0.95,Class appears to be correctly placed,org.openmrs.propertyeditor,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
CohortEditorTest,CohortEditorTest,org.openmrs.propertyeditor,False,0.95,Class appears to be correctly placed,org.openmrs.propertyeditor,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ConceptAnswerEditorTest,ConceptAnswerEditorTest,org.openmrs.propertyeditor,False,0.95,Class appears to be correctly placed,org.openmrs.propertyeditor,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ConceptAnswersEditorTest,ConceptAnswersEditorTest,org.openmrs.propertyeditor,False,0.95,Class appears to be correctly placed,org.openmrs.propertyeditor,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ConceptAttributeTypeEditorTest,ConceptAttributeTypeEditorTest,org.openmrs.propertyeditor,False,0.95,Class appears to be correctly placed,org.openmrs.propertyeditor,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ConceptClassEditorTest,ConceptClassEditorTest,org.openmrs.propertyeditor,False,0.95,Class appears to be correctly placed,org.openmrs.propertyeditor,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ConceptDatatypeEditorTest,ConceptDatatypeEditorTest,org.openmrs.propertyeditor,False,0.95,Class appears to be correctly placed,org.openmrs.propertyeditor,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ConceptEditorTest,ConceptEditorTest,org.openmrs.propertyeditor,False,0.95,Class appears to be correctly placed,org.openmrs.propertyeditor,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ConceptMapTypeEditorTest,ConceptMapTypeEditorTest,org.openmrs.propertyeditor,False,0.95,Class appears to be correctly placed,org.openmrs.propertyeditor,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ConceptNameEditorTest,ConceptNameEditorTest,org.openmrs.propertyeditor,False,0.95,Class appears to be correctly placed,org.openmrs.propertyeditor,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ConceptNumericEditorTest,ConceptNumericEditorTest,org.openmrs.propertyeditor,False,0.95,Class appears to be correctly placed,org.openmrs.propertyeditor,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ConceptReferenceTermEditorTest,ConceptReferenceTermEditorTest,org.openmrs.propertyeditor,False,0.95,Class appears to be correctly placed,org.openmrs.propertyeditor,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
ConceptSourceEditorTest,ConceptSourceEditorTest,org.openmrs.propertyeditor,False,0.95,Class appears to be correctly placed,org.openmrs.propertyeditor,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
DateOrDatetimeEditorTest,DateOrDatetimeEditorTest,org.openmrs.propertyeditor,False,0.95,Class appears to be correctly placed,org.openmrs.propertyeditor,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
DrugEditorTest,DrugEditorTest,org.openmrs.propertyeditor,False,0.95,Class appears to be correctly placed,org.openmrs.propertyeditor,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
EncounterEditorTest,EncounterEditorTest,org.openmrs.propertyeditor,False,0.95,Class appears to be correctly placed,org.openmrs.propertyeditor,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
EncounterTypeEditorTest,EncounterTypeEditorTest,org.openmrs.propertyeditor,False,0.95,Class appears to be correctly placed,org.openmrs.propertyeditor,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
FormEditorTest,FormEditorTest,org.openmrs.propertyeditor,False,0.95,Class appears to be correctly placed,org.openmrs.propertyeditor,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
LocationAttributeTypeEditorTest,LocationAttributeTypeEditorTest,org.openmrs.propertyeditor,False,0.95,Class appears to be correctly placed,org.openmrs.propertyeditor,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
LocationEditorTest,LocationEditorTest,org.openmrs.propertyeditor,False,0.95,Class appears to be correctly placed,org.openmrs.propertyeditor,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
LocationTagEditorTest,LocationTagEditorTest,org.openmrs.propertyeditor,False,0.95,Class appears to be correctly placed,org.openmrs.propertyeditor,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
OrderEditorTest,OrderEditorTest,org.openmrs.propertyeditor,False,0.95,Class appears to be correctly placed,org.openmrs.propertyeditor,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
PatientEditorTest,PatientEditorTest,org.openmrs.propertyeditor,False,0.95,Class appears to be correctly placed,org.openmrs.propertyeditor,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
PatientIdentifierTypeEditorTest,PatientIdentifierTypeEditorTest,org.openmrs.propertyeditor,False,0.95,Class appears to be correctly placed,org.openmrs.propertyeditor,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
PersonAttributeEditorTest,PersonAttributeEditorTest,org.openmrs.propertyeditor,False,0.95,Class appears to be correctly placed,org.openmrs.propertyeditor,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
PersonAttributeTypeEditorTest,PersonAttributeTypeEditorTest,org.openmrs.propertyeditor,False,0.95,Class appears to be correctly placed,org.openmrs.propertyeditor,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
PersonEditorTest,PersonEditorTest,org.openmrs.propertyeditor,False,0.95,Class appears to be correctly placed,org.openmrs.propertyeditor,No misplacement indicators found,llm+embedding,65.45,2025-08-10T12:38:31.937355
